vazao,vazao_calc,chuva_media
2.529,0.0,0.004
2.263,0.0,0.2
2.016,0.0,0.03
1.788,0.0,0.0
1.385,0.0,0.0
1.295,0.0,0.039
1.209,0.0,0.323
1.048,0.0,0.792
1.048,0.0,0.265
0.902,0.0,0.085
0.834,0.0,0.12
0.77,0.0,0.1
0.709,0.0,0.095
0.652,0.0,0.021
0.597,0.0,0.089
0.546,0.0,0.668
0.546,0.0,2.698
0.546,0.0,0.391
0.498,0.0,0.643
0.652,0.0,0.029
0.652,0.0,0.0
0.498,0.0,0.537
0.453,0.0,1.039
0.453,0.025026092,3.386
0.41,0.0,0.728
0.371,0.0,0.268
0.299,0.0,3.107
0.299,0.0,1.311
0.299,0.0,0.16
0.299,0.0,0.167
0.267,0.0,0.26
0.267,0.0,0.177
0.238,0.0,0.025
0.21,0.0,0.347
0.21,0.0,2.768
0.21,0.0,0.482
0.21,0.0,1.606
0.21,0.007939979,3.77
0.21,0.049538363,6.409
0.21,0.0,1.632
0.21,0.0,1.344
0.299,0.0,0.245
0.299,0.0,0.379
0.267,0.0,0.433
0.21,0.0,0.004
0.185,0.0,0.0
0.185,0.0,0.07
0.162,0.0,0.354
0.141,0.0,0.0
0.141,0.0,0.0
0.122,0.0,0.0
0.122,0.0,0.073
0.122,0.0,0.0
0.104,0.0,0.0
0.075,0.0,0.084
0.075,0.0,0.0
0.075,0.0,0.057
0.075,0.0,0.0
0.07,0.0,0.102
0.07,0.0,0.018
0.07,0.0,0.731
0.063,0.0,0.862
0.063,0.0,0.036
0.063,0.0009304488,0.0
0.05,0.007827402,0.142
0.0,0.018867841,0.216
0.0,0.03258675,0.92
0.0,0.04757455,0.088
0.0,0.06287557,0.028
0.0,0.07803222,0.755
0.0,0.09237549,0.0
0.0,0.105714604,0.423
0.0,0.1184254,2.588
0.0,0.1351886,8.194
0.0,0.2300953,4.559
0.0,0.0,0.779
0.0,0.0,2.039
0.0,0.011058331,6.273
0.0,0.0,1.917
0.0,0.0010008727,0.071
0.0,0.030044358,0.588
0.0,0.08602709,0.322
0.0,0.15939152,1.679
0.0,0.24399029,3.674
0.0,0.32881254,0.29
0.0,0.40860835,0.038
0.0,0.48810285,4.939
0.0,0.5582909,0.398
0.0,0.61934096,1.174
0.0,0.6726341,2.435
0.0,0.7175623,2.094
0.0,0.75782996,4.91
0.0,0.7876654,0.189
0.0,0.81192356,3.719
0.0,0.83903736,7.923
0.0,0.0,2.173
0.0,0.0045668427,0.0
0.0,0.023868494,2.083
0.0,0.053466115,2.631
0.0,0.09106736,4.825
0.0,0.13300887,3.091
0.0,0.18770832,8.728
0.0,0.0,1.136
0.0,0.012859486,2.917
0.0,0.06390886,6.673
0.0,0.6163855,19.43
0.0,3.037959,13.271
1.209,9.067729,13.417
38.063,34.161724,21.559
9.668,36.095333,5.319
5.913,52.88307,12.009
108.213,82.15084,15.12
13.873,67.284,4.233
98.037,111.72995,18.081
99.843,193.31812,22.259
303.478,228.66382,16.499
132.544,134.21916,1.461
62.872,120.35469,6.885
99.843,155.5943,14.842
240.672,196.99603,16.32
121.025,123.438095,2.112
106.318,74.75515,1.088
38.063,43.760433,0.727
14.306,42.2247,4.432
10.716,85.78108,17.304
186.389,164.43002,21.418
182.454,204.44623,16.059
146.976,239.3401,16.404
328.847,374.33612,26.822
418.826,271.33145,8.39
182.454,291.2296,16.62
488.543,390.09637,24.335
355.447,315.398,11.964
308.811,380.64426,21.944
436.203,390.37158,19.103
509.998,290.85187,9.539
177.286,170.7496,2.081
117.992,94.20279,0.148
91.012,56.16086,0.781
76.951,29.91478,0.145
68.775,15.615555,0.619
94.485,18.936878,4.61
51.673,14.431559,2.388
53.482,6.1533575,0.614
57.17,10.61842,5.588
142.44,28.591393,13.67
126.183,49.01974,11.937
87.616,35.78626,2.279
62.872,21.665277,1.187
41.319,9.444101,0.255
19.479,2.3443494,0.124
13.032,0.0,0.15
11.081,0.0,0.352
13.448,0.0,0.67
10.716,0.0,0.567
9.009,0.0,1.652
9.668,0.005238547,3.543
5.44,0.0,1.052
3.985,0.0,1.529
3.45,0.0,3.273
84.298,4.174732,17.748
134.706,13.845557,12.078
97.142,19.280336,6.228
33.37,19.75115,4.029
23.351,37.65443,13.838
155.12,110.393654,25.867
191.714,178.00636,19.487
246.875,185.16011,12.031
243.762,273.56747,21.961
620.261,386.45673,25.152
474.545,269.90405,7.386
228.55,222.54243,8.982
312.398,253.45721,16.187
310.602,241.77724,12.073
221.163,218.34114,10.213
161.1,193.04323,8.922
117.992,312.7145,24.727
389.43,313.26218,15.525
338.204,296.1478,13.783
296.453,235.09702,8.324
194.411,257.68304,15.243
216.801,263.43695,14.148
231.545,240.17921,11.154
178.57,396.55826,28.037
815.328,590.9679,32.574
812.132,425.0722,12.618
284.397,304.62344,8.605
179.859,229.11095,7.046
206.825,175.60306,5.587
151.598,132.76813,3.967
121.025,81.85485,0.755
81.859,55.530067,1.427
64.818,46.292027,2.96
55.315,36.305893,2.401
44.674,33.700474,3.464
26.076,49.593758,10.535
18.247,53.202896,6.178
7.782,65.095474,9.425
60.949,77.322205,9.778
88.458,100.70524,12.76
99.843,96.115486,6.778
99.843,96.17877,7.74
68.775,129.88712,15.011
98.037,91.10748,1.67
143.566,83.03577,4.525
76.951,96.1195,9.658
70.787,91.38167,5.827
48.126,84.124664,4.929
33.37,80.63458,5.603
30.372,61.04895,2.001
31.858,46.779507,1.89
64.818,45.852577,3.818
27.481,38.87556,2.563
30.372,22.254381,0.056
22.031,16.11857,1.466
15.876,11.966633,1.647
15.876,12.454937,2.958
14.737,7.8919845,1.269
14.737,3.6289842,0.786
11.836,0.42824063,0.071
9.335,0.0,0.456
3.122,0.0,0.344
6.159,0.0,0.504
4.174,0.0002949832,2.688
7.782,0.15264449,3.295
6.939,0.780806,3.986
6.159,0.0,0.405
5.214,0.0,0.469
4.779,0.0,0.473
4.572,0.0,0.389
3.801,0.0,0.084
2.669,0.0,0.0
2.016,0.0,0.395
1.788,0.0,1.312
1.788,0.0,0.405
2.016,0.0,0.548
2.529,0.0,0.581
2.394,0.12102354,5.644
3.45,1.3729486,13.794
8.691,5.077865,11.093
13.448,8.4588785,5.577
14.737,6.484,1.773
12.226,6.4127226,2.504
12.226,4.5929766,1.741
5.214,3.6505933,2.054
4.572,5.7235656,4.56
4.572,8.349661,5.485
87.616,5.89908,1.721
13.448,5.373137,2.429
13.873,4.93593,2.481
6.939,2.229312,1.176
6.939,3.6748703,4.335
6.159,5.9097033,6.534
4.993,3.175279,1.333
4.993,1.5764756,1.55
5.673,3.1824713,5.764
4.993,2.04339,1.89
4.779,0.07447166,0.359
4.779,0.0,0.226
4.37,0.0,0.19
3.623,0.0,0.418
3.122,0.0,0.236
2.815,0.0,0.0
2.529,0.0,0.075
2.263,0.0,0.075
2.016,0.0,0.34
1.9,0.0,0.627
1.681,0.0,1.29
1.681,0.0,0.239
1.48,0.0,0.188
1.48,0.0,0.465
1.385,0.0,0.779
1.385,0.0,0.239
1.295,0.0,1.007
2.016,0.0,2.245
2.263,0.0,0.213
1.578,0.0,1.76
2.263,0.041936718,4.357
2.966,0.0,1.975
2.669,0.0,2.052
1.9,0.0,0.6
1.681,0.0,0.244
1.48,0.0,0.431
1.295,0.0,0.098
1.209,0.0,0.005
1.048,0.0,0.401
0.902,0.0,0.742
0.834,0.0,0.077
0.77,0.0,0.017
0.709,0.0,0.056
0.652,0.0,0.0
0.652,0.0,0.184
0.652,0.0,0.874
0.652,0.0,0.383
0.652,0.0,2.267
0.652,0.0,0.259
0.652,0.0,0.411
0.652,0.0,1.072
0.652,0.0,0.132
0.597,0.0,0.113
0.597,0.0,0.861
0.546,0.0,1.96
0.546,0.0,0.411
0.546,0.0,0.07
0.546,0.0,0.452
0.546,0.0,0.097
0.498,0.0,0.138
0.453,0.0,0.075
0.453,0.0,0.002
0.371,0.0,0.112
0.371,0.0,0.103
0.371,0.0,0.229
0.371,0.0,1.053
0.334,0.0,0.045
0.334,0.0,0.512
0.299,0.0,0.126
0.299,0.0,0.002
0.299,0.0,0.114
0.267,0.0,3.725
0.267,0.0,0.541
0.267,0.0,0.467
0.267,0.0,0.0
0.267,0.0,0.0
0.299,0.0,0.0
0.21,0.0,0.02
0.185,0.0,0.0
0.141,0.0,0.017
0.122,0.0,0.002
0.122,0.0,0.0
0.075,0.0,0.001
0.122,0.0,0.0
0.104,0.0,0.0
0.122,0.0,0.002
0.122,0.0,0.0
0.122,0.0,0.506
0.104,0.0,0.895
0.122,0.0,0.574
0.104,0.0,0.595
0.089,0.0,0.0
0.104,0.0,0.689
0.089,0.0,0.002
0.089,0.0,0.0
0.075,0.0,0.0
0.07,0.0,0.011
0.063,0.0,0.002
0.0,0.0,0.019
0.0,0.0,0.0
0.0,0.0,0.002
0.0,0.0,0.107
0.0,0.0,0.01
0.0,0.0,0.144
0.0,0.0,0.139
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.017
0.0,0.0,0.0
0.0,0.0,0.44
0.0,0.0,5.151
0.0,0.0,0.574
0.0,0.0,0.285
0.0,0.0,0.451
0.0,0.0,2.095
0.0,0.0,3.885
0.0,0.0,0.2
0.0,0.0,2.009
0.0,0.0,0.165
0.0,0.0,1.054
0.0,0.0,10.664
0.0,0.4363515,23.624
0.0,0.18224145,4.09
0.0,0.0,1.546
0.453,0.0,3.979
0.546,0.0,0.221
0.834,0.0,0.271
0.652,0.0,0.069
0.453,0.0,3.456
1.48,0.40180513,11.036
1.385,0.0,2.494
1.385,0.0,1.427
1.48,0.08609373,5.195
0.597,0.0,2.136
0.41,0.0,2.847
0.546,0.0,3.78
0.453,0.0,0.756
0.371,0.0,1.406
0.334,0.0,3.47
0.41,0.31587172,11.452
0.834,1.0350312,6.014
0.546,0.0,0.451
0.41,0.0,0.517
0.371,0.0,2.975
0.299,0.0,0.248
0.597,0.12981972,5.107
1.385,0.038673226,4.166
1.126,0.3011052,5.423
1.048,0.0,1.176
0.546,0.0,0.987
0.453,0.0,0.0
0.41,0.0,1.511
0.371,0.0,0.376
0.267,0.0,0.0
0.238,0.0,0.297
0.21,0.0,0.0
0.185,0.0,1.054
0.141,0.0,0.0
0.141,0.0,0.0
0.141,0.0,2.32
0.122,0.0,2.67
0.122,0.0,0.0
0.089,0.023801895,0.087
0.075,0.095659696,0.401
0.075,0.19437197,0.623
0.162,0.316816,5.561
0.122,0.21973911,4.709
0.104,0.37969992,9.027
0.104,0.6948954,7.239
0.238,2.1087682,16.713
0.21,4.5240035,9.486
0.238,7.660714,8.375
0.185,9.979723,5.548
2.966,28.239977,21.598
2.016,50.684315,14.906
27.481,106.49746,21.133
82.667,134.08041,13.738
51.673,114.74527,6.038
15.876,67.44113,0.833
5.913,40.429882,1.03
4.779,39.81716,4.572
4.779,63.44114,13.142
26.076,74.685585,9.474
17.046,41.86862,0.518
8.381,27.095085,1.736
4.779,13.377496,0.693
3.45,6.308263,1.264
2.394,0.6118116,0.0
2.016,0.0,1.379
1.578,0.0,1.034
1.295,0.0,0.055
1.048,0.0,0.4
0.902,0.0,2.664
1.048,0.023421017,3.952
1.385,2.863708,12.629
1.9,10.747725,12.114
5.673,19.903755,9.597
72.82,47.19665,16.541
7.213,65.09303,10.866
13.448,130.79407,20.985
55.315,185.66354,17.689
4.779,206.79266,14.164
82.667,184.9188,9.261
86.78,138.65515,4.402
51.673,139.83218,9.792
51.673,169.09111,14.379
115.995,120.64864,3.416
84.298,108.98752,6.497
81.056,108.10458,8.227
124.104,150.82677,16.432
375.211,343.74762,33.221
393.551,281.47986,10.946
194.411,161.47272,1.358
109.168,111.54378,2.779
82.667,71.466415,1.372
48.126,44.420357,0.974
27.481,28.707342,1.35
13.448,29.630262,4.188
14.306,55.108803,13.415
197.13,136.90889,23.621
149.276,122.17227,6.662
106.318,91.21057,3.286
88.458,57.8962,1.259
57.17,31.206097,0.098
28.913,25.163103,2.756
14.306,34.44393,7.69
13.873,41.986767,7.275
81.056,44.058846,5.495
72.82,37.296608,3.078
49.888,44.75773,7.77
46.388,44.502213,4.627
64.818,25.401463,0.57
33.37,11.947308,0.168
12.226,7.900531,1.911
10.009,10.673644,4.257
9.335,25.838646,15.062
33.37,27.795568,4.216
39.679,42.397545,11.495
115.995,53.339092,9.238
105.378,38.62163,2.029
82.667,34.847786,3.462
81.859,37.01797,5.183
51.673,41.40346,6.79
82.667,52.155083,10.076
91.012,43.84024,3.257
72.82,23.339653,0.199
34.909,15.88685,1.806
85.948,28.285341,11.58
355.447,79.068726,22.859
155.12,57.392696,2.1
85.12,41.84844,1.972
92.739,26.18808,0.948
42.984,16.46265,1.195
18.247,6.9689746,0.17
13.873,2.0034847,0.428
10.716,0.16799738,0.896
9.668,0.3397927,3.159
76.951,20.932402,23.573
91.873,32.510014,7.231
97.142,25.388813,1.546
84.298,29.525429,4.225
59.048,32.259743,3.945
51.673,23.180511,1.258
30.372,18.301922,1.775
39.679,23.469652,5.547
53.482,21.264864,2.563
33.37,13.216007,0.837
20.74,6.251202,0.296
11.836,2.4873292,0.622
9.668,1.3408529,1.613
7.782,0.12130975,0.902
7.213,0.0,1.464
5.673,0.0,1.245
4.779,0.0,0.0
3.623,0.0,0.0
3.45,0.0,0.0
2.966,0.0,0.101
2.669,0.0,0.0
2.394,0.0,2.485
2.394,0.0,2.324
2.966,0.19535916,4.207
3.122,0.0,1.262
2.815,0.0,1.333
3.283,0.0,0.384
3.283,0.0,0.902
3.283,0.0,0.92
3.45,0.0,0.034
3.45,0.0,0.183
2.966,0.0,0.295
2.394,0.0,1.093
2.137,0.0,0.262
1.788,0.0,0.208
1.788,0.0,0.239
1.788,0.0,0.787
1.788,0.0,0.255
1.788,0.0,0.0
1.681,0.0,0.254
1.578,0.0,0.663
1.681,0.0,0.088
1.48,0.0,0.418
1.48,0.00057206705,3.155
1.788,0.11152136,10.221
2.016,0.0,0.404
1.681,0.0,0.268
1.681,0.0,0.213
1.48,0.0,1.134
1.578,0.09961663,5.91
1.788,0.2719204,3.213
1.9,0.0,0.168
1.295,0.0,0.007
1.295,0.0,0.273
1.295,0.0,0.288
1.48,0.0,0.135
1.48,0.0,0.064
1.578,0.0,0.109
1.385,0.0,0.0
1.048,0.0,0.0
0.902,0.0,0.089
0.77,0.0,0.127
0.709,0.0,0.0
0.834,0.0,1.005
0.709,0.0,1.263
0.597,0.0,0.059
0.597,0.0,0.212
0.709,0.018546212,3.761
0.709,0.08674552,3.737
0.973,0.0,1.219
1.126,0.0,0.657
0.973,0.0,0.314
0.902,0.0,0.31
0.77,0.0,0.472
0.77,0.0,0.693
0.652,0.0,0.278
0.597,0.0,0.786
0.652,0.008137861,3.927
1.048,0.11010067,12.556
1.385,0.0,1.091
1.126,0.0,0.572
0.973,0.11900157,6.105
2.394,0.71248806,8.292
2.394,0.0,0.129
2.394,0.0,0.0
1.681,0.0,0.634
1.385,0.0,0.028
1.48,0.0,0.183
1.385,0.0,0.08
1.126,0.0,0.0
0.973,0.0,0.0
0.973,0.0,0.0
0.709,0.0,0.0
0.652,0.0,0.0
0.652,0.0,0.096
0.709,0.0,0.144
0.652,0.0,0.123
0.597,0.0,0.241
0.546,0.0,0.267
0.597,0.056996055,6.623
0.973,0.3301112,7.422
1.578,0.0,0.018
1.48,0.0,0.0
1.209,0.0,0.0
1.048,0.0,0.0
1.048,0.0,0.301
0.973,0.0,0.301
0.902,0.0,0.908
0.902,0.0,0.071
0.834,0.039248005,0.119
0.77,0.15274572,0.026
0.546,0.30782938,0.0
0.498,0.48288706,0.425
0.546,0.66283476,0.621
0.453,0.8346668,0.005
0.453,0.99114215,0.0
0.41,1.1280967,0.0
0.41,1.2436075,0.0
0.371,1.3373419,0.0
0.371,1.4100475,0.0
0.41,1.4633565,0.079
0.371,1.5020359,1.408
0.334,1.5244964,0.0
0.334,1.5329244,0.053
0.334,1.528199,0.111
0.334,1.5124711,0.061
0.299,1.4878317,0.093
0.299,1.4559861,0.0
0.267,1.4186232,0.065
0.238,1.3770603,0.0
0.21,1.3324887,0.0
0.21,1.2860096,0.149
0.238,1.2383384,0.014
0.185,1.190162,0.026
0.21,1.1421636,0.317
0.185,1.0949516,0.847
0.299,1.0487682,0.841
0.238,1.0035436,0.018
0.21,0.95957136,0.279
0.267,0.9173101,1.613
0.21,0.8764343,0.072
0.185,0.8370183,0.002
0.21,0.79914963,0.18
0.162,0.7628447,0.146
0.162,0.7280884,0.0
0.141,0.6948738,0.0
0.141,0.6631793,0.006
0.104,0.632972,0.0
0.122,0.60421145,0.0
0.104,0.5768511,0.0
0.104,0.55085266,0.238
0.089,0.52615565,0.161
0.089,0.5026965,0.0
0.075,0.48044276,0.658
0.075,0.45932218,0.81
0.075,0.43927458,0.686
0.075,0.4202304,0.0
0.075,0.40214455,0.105
0.371,0.38498318,0.882
0.299,0.36869085,0.536
0.21,0.35321417,0.0
0.162,0.33851215,0.07
0.089,0.3245492,0.598
0.075,0.3112807,0.146
0.162,0.29867104,0.387
0.089,0.28668192,0.032
0.075,0.27527964,0.046
0.07,0.26443246,0.0
0.0,0.25411028,0.081
0.0,0.24428439,0.035
0.0,0.23492762,0.032
0.0,0.22601438,0.0
0.0,0.21752092,0.146
0.0,0.20942408,0.051
0.0,0.20170233,0.0
0.0,0.19433574,0.117
0.0,0.18730488,0.0
0.0,0.18059187,0.047
0.0,0.17417988,0.0
0.0,0.16805288,0.072
0.0,0.16219594,0.0
0.0,0.15659499,0.0
0.0,0.1512365,0.0
0.0,0.14610814,0.0
0.0,0.14119804,0.0
0.0,0.13649508,0.0
0.0,0.13198869,0.0
0.0,0.12766913,0.0
0.0,0.12352703,0.0
0.0,0.11955364,0.057
0.0,0.11574065,0.0
0.0,0.11208037,0.109
0.0,0.108565316,0.0
0.0,0.10518849,0.115
0.0,0.10194343,0.215
0.0,0.09882389,0.0
0.0,0.09582388,0.01
0.0,0.09293807,1.687
0.0,0.09016102,0.315
0.0,0.08748784,0.774
0.0,0.084913716,0.243
0.0,0.08243425,0.0
0.0,0.080045186,0.331
0.0,0.07774252,0.355
0.0,0.07552248,0.311
0.0,0.07338148,2.335
0.0,0.07131615,4.293
0.0,0.06932318,1.72
0.0,0.0674112,6.208
0.0,0.23235178,21.52
0.267,0.0,0.615
0.162,0.0,0.662
1.578,0.0,0.08
1.385,0.0,0.427
1.209,0.08412939,5.253
0.902,0.307701,0.763
0.709,0.6010736,0.675
0.652,0.9137737,0.0
0.498,1.2147148,0.028
0.371,1.4849545,0.0
0.371,1.714595,0.0
0.334,1.8998951,0.0
0.299,2.0418925,0.149
0.299,2.142632,0.0
0.238,2.2063603,0.0
0.185,2.2379622,0.0
0.141,2.242985,0.181
0.141,2.2267098,0.43
0.104,2.1924212,0.106
0.104,2.1441803,0.202
0.075,2.0852046,0.157
0.075,2.0180976,0.0
0.0,1.9453326,0.0
0.0,1.868952,0.0
0.0,1.7908942,0.282
0.0,1.7121456,0.0
0.0,1.6339343,0.231
0.0,1.556912,0.066
0.0,1.4818059,0.276
0.0,1.4089328,0.078
0.0,1.3388509,0.66
0.0,1.2714981,0.102
0.0,1.2082964,4.354
0.0,1.1477416,0.065
0.0,1.0899352,0.197
0.0,1.0348814,0.168
0.0,0.98262817,0.0
0.0,0.9331191,0.133
0.0,0.8862392,0.0
0.0,0.8419313,0.382
0.0,0.8000976,0.616
0.0,0.76092225,4.227
0.0,0.7871323,14.305
0.0,1.1872021,6.795
0.0,1.3208296,4.597
0.0,1.8693204,7.189
0.41,2.6700456,7.829
0.973,3.4585848,4.887
5.214,6.1972694,15.397
3.985,6.1307034,4.174
2.137,1.1606977,1.314
1.681,1.8662531,4.633
1.681,0.0,1.463
0.973,0.0,2.939
0.77,0.0,0.884
0.597,0.0,0.298
0.453,0.0,0.307
0.371,0.0,0.121
0.334,0.1044662,1.217
0.238,0.38545835,1.686
0.185,0.7528877,0.0
0.122,1.146985,0.0
0.104,1.5285449,0.0
0.104,1.8738022,0.056
0.0,2.1734354,0.362
0.0,2.4571033,4.946
0.0,3.3650465,14.644
4.779,9.068558,19.548
28.913,7.9621205,3.422
68.775,8.70329,4.129
8.691,7.562659,3.484
4.572,1.1274736,0.367
2.815,0.0,1.056
2.137,0.2766499,4.752
1.9,1.5922422,8.335
5.44,5.8811417,12.492
3.45,12.590104,10.601
8.691,35.55175,18.384
9.335,54.60282,11.905
94.485,88.15049,15.23
55.315,57.618706,1.56
24.7,42.465027,2.42
8.691,43.576694,4.98
9.335,54.509293,9.16
9.668,70.35528,10.968
23.351,104.13599,15.347
92.739,95.17286,6.22
74.875,69.413345,2.76
19.479,47.797764,2.006
12.226,46.99249,4.72
12.226,49.655167,6.351
9.009,61.75712,10.337
7.782,66.184685,7.911
85.948,59.976727,4.535
55.315,51.539303,3.955
46.388,65.63626,11.334
33.37,56.774487,3.735
48.126,58.253204,6.555
22.031,59.69487,6.718
89.305,48.80481,3.183
36.473,41.545654,3.357
9.668,23.750702,0.709
7.782,15.077295,1.553
6.672,16.884441,4.083
99.843,32.22329,14.706
84.298,40.674236,8.345
23.351,27.072786,1.502
10.009,13.60148,0.348
6.672,4.8766847,0.122
5.214,0.73655874,0.306
3.623,0.0,0.083
2.966,0.0,1.409
2.815,0.0,1.698
2.669,0.0,0.808
1.9,0.0,0.266
1.9,0.0,0.146
1.681,0.0,0.44
1.788,0.0,0.229
1.788,0.0,0.53
1.788,0.0,0.359
1.788,0.57281333,8.582
8.381,3.2292292,10.832
7.782,0.4621535,0.981
4.572,0.0,1.15
3.122,0.0,0.362
2.394,0.0,0.144
2.016,0.0,0.71
1.788,0.021368876,2.93
1.788,0.0,1.62
1.788,0.0,0.0
1.788,0.0,0.17
1.788,0.0,0.0
1.788,0.0,0.0
1.788,0.0,0.123
1.788,0.0,0.0
1.788,0.0,0.0
1.681,0.0,0.0
1.681,0.0,0.0
1.578,0.0,0.0
1.385,0.0,0.0
1.385,0.0,0.012
1.385,0.0,0.055
1.385,0.061299827,1.008
2.263,0.24722272,3.747
1.681,0.40550497,2.548
1.578,0.68905073,0.0
1.385,0.98614866,0.0
1.209,1.2752753,0.098
1.126,1.5413765,0.0
0.973,1.7757193,0.0
0.902,1.9739293,0.0
0.77,2.1347709,0.0
0.652,2.2591739,0.0
0.597,2.3497496,0.064
0.546,2.4110532,0.427
0.498,2.4480455,0.912
0.498,2.4651053,1.16
0.498,2.4703753,2.93
0.453,2.4567516,0.13
0.41,2.4281452,0.419
0.41,2.386991,0.334
0.453,2.3385015,1.568
1.788,2.2914562,4.628
1.385,0.83110815,0.642
1.48,0.9011284,0.778
1.048,0.95953983,0.509
0.834,1.0059443,0.082
0.709,1.0418589,0.571
0.597,1.0699241,1.839
0.597,1.0886738,0.383
0.597,1.0986588,0.044
0.597,1.1032739,2.041
0.652,1.101554,0.637
0.546,1.0946862,0.969
0.498,1.0853269,3.082
0.498,1.0714351,0.386
0.453,1.0538044,0.433
0.453,1.0331937,0.554
0.546,1.0102801,0.705
0.453,0.9851676,0.053
0.41,0.95835686,0.0
0.371,0.93045616,0.303
0.498,0.9022603,1.326
0.709,0.8991811,9.583
0.546,1.1540178,4.96
1.788,1.5227263,5.928
1.578,0.0,0.456
1.295,0.0,1.639
1.48,0.0,2.071
1.209,0.0,2.379
1.788,0.0370715,4.578
1.9,0.0,0.18
1.048,0.0,0.745
0.902,0.02740095,0.366
0.77,0.113012984,1.227
0.652,0.23769882,1.844
0.597,0.3861901,1.763
1.681,0.68389493,10.399
1.48,0.0,0.992
1.295,0.0,0.202
1.048,0.0,0.0
0.834,0.04911255,0.106
0.834,0.19329533,1.336
0.709,0.3941535,0.499
0.546,0.6275176,1.432
0.546,0.87069076,0.732
0.546,1.1052215,0.0
0.546,1.3207029,0.0
0.546,1.5108721,0.0
0.498,1.672578,0.0
0.453,1.8049282,0.0
0.41,1.9086022,0.0
0.371,1.9853189,0.0
0.371,2.0374212,0.0
0.334,2.072538,1.648
0.334,2.0877225,0.0
0.299,2.0857477,0.0
0.267,2.0681918,0.128
0.0,2.040841,1.583
0.0,2.0023673,0.01
0.0,1.9550799,0.0
0.0,1.9010341,0.012
0.0,1.8419646,0.0
0.0,1.779371,0.008
0.0,1.7144961,0.0
0.0,1.6483797,0.0
0.0,1.5818748,0.0
0.0,1.5157231,0.07
0.0,1.4505374,0.192
0.0,1.3866049,0.0
0.0,1.3242632,0.0
0.0,1.2637651,0.0
0.0,1.205293,0.0
0.0,1.1489719,0.0
0.0,1.0948923,0.044
0.0,1.0430973,0.079
0.0,0.9935704,0.0
0.0,0.9462961,0.0
0.0,0.90127456,0.202
0.0,0.85842323,0.063
0.0,0.8176714,0.008
0.0,0.77896094,0.1
0.0,0.74221,0.058
0.0,0.70733374,0.0
0.0,0.67425233,0.0
0.0,0.642885,0.0
0.0,0.61315155,0.0
0.0,0.5849725,0.0
0.0,0.55844164,4.114
0.0,0.5813587,13.696
0.0,1.1295301,11.196
0.0,1.8542464,5.315
0.0,1.0167058,3.387
0.0,1.6558537,4.925
0.0,2.4027998,5.439
0.0,0.21415994,2.006
0.0,0.29074916,4.213
0.0,1.2865689,13.266
0.0,2.639865,6.543
0.0,5.09745,9.003
0.0,7.676127,6.87
0.0,16.490393,15.062
0.0,24.073328,9.359
0.0,29.930779,7.65
0.0,18.303724,1.615
0.0,21.26907,5.24
0.0,35.317352,13.339
0.0,32.840584,4.022
0.0,38.04998,7.467
0.0,53.459473,12.454
1.209,37.39225,2.19
0.973,37.353924,4.576
0.902,32.80642,3.724
0.652,17.611887,0.934
0.77,9.197073,1.367
0.652,2.5890648,0.652
0.546,1.3316474,2.553
0.41,0.0,0.376
0.371,0.0,2.113
0.498,0.6259075,6.247
0.453,2.0576873,5.208
0.41,1.3584807,2.689
0.453,0.0,0.731
0.546,1.0656612,9.513
0.597,2.6471162,4.752
0.546,1.1118128,2.085
0.652,2.4713533,4.386
0.834,5.666865,8.691
0.709,2.8006222,1.867
0.546,2.0632706,2.798
0.41,0.31881112,1.574
0.371,2.4483185,9.903
1.48,4.273527,4.315
1.048,7.6290283,7.313
0.77,17.357328,13.673
0.77,30.589558,11.933
76.951,79.67,22.059
110.128,81.120186,6.866
34.909,63.93009,2.966
28.913,93.81971,13.994
96.251,142.87291,17.126
194.411,297.97723,29.278
274.301,283.1116,13.54
149.276,275.9375,13.736
96.251,160.39429,1.148
60.949,98.061485,0.782
30.372,62.175095,0.799
19.479,59.423763,4.276
13.448,60.670967,5.464
127.23,80.20844,10.207
83.48,73.677155,4.077
31.858,51.542747,1.113
11.081,36.25282,1.057
5.673,24.184977,0.754
4.993,14.2072315,0.328
3.985,8.122695,0.597
3.985,3.2859101,0.235
3.985,0.52542156,0.12
3.283,0.0,0.0
2.394,0.0,0.0
1.681,0.0,0.0
1.295,0.0,0.0
1.209,0.0,0.211
1.048,0.0,2.12
0.834,0.0,1.025
0.973,0.0,0.0
0.597,0.0,0.0
0.597,0.0,0.68
0.498,0.0,0.3
0.453,0.0,0.524
0.498,0.0053691217,2.939
0.498,0.07619223,3.157
0.334,0.0,0.0
0.21,0.0,0.0
0.41,0.0,0.0
0.498,0.0,0.0
0.334,0.0,0.0
0.299,0.0,0.0
0.299,0.0,0.0
0.299,0.0,0.0
0.299,0.0,0.084
0.267,0.0,0.069
0.267,0.0,0.143
0.267,0.0,0.064
0.267,0.0,0.234
0.238,0.0,0.262
0.21,0.0,0.183
0.21,0.0,1.459
0.238,0.041291937,4.309
0.185,0.0,0.201
0.185,0.0,0.08
0.185,0.0,0.0
0.141,0.0,0.002
0.141,0.0,0.282
0.162,0.0,0.0
0.141,0.0,0.365
0.122,0.0,0.085
0.122,0.0,0.556
0.122,0.0,0.075
0.104,0.0,0.081
0.089,0.0,0.17
